察哈爾右翼前旗,察哈尔右翼前旗,Cha2 ha1 er3 you4 yi4 qian2 qi2],Chahar Right Front banner or Caxar Baruun Garyn Ömnöd khoshuu in Ulaanchab 烏蘭察布|乌兰察布[Wu1 lan2 cha2 bu4] Inner Mongolia,,,,,,,,,,,,,,,,,
察哈爾右翼後旗,察哈尔右翼后旗,Cha2 ha1 er3 you4 yi4 hou4 qi2],Chahar Right Rear banner or Caxar Baruun Garyn Xoit khoshuu in Ulaanchab 烏蘭察布|乌兰察布[Wu1 lan2 cha2 bu4] Inner Mongolia,,,,,,,,,,,,,,,,,
察察,察察,cha2 cha2],clean,spotless,,,,,,,,,,,,,,,,
察察為明,察察为明,cha2 cha2 wei2 ming2],keenly observant of trivial details,,,,,,,,,,,,,,,,,
察布查爾,察布查尔,Cha2 bu4 cha2 er3],Qapqal Xibe autonomous county in Ili Kazakh autonomous prefecture 伊犁哈薩克自治州|伊犁哈萨克自治州[Yi1 li2 Ha1 sa4 ke4 zi4 zhi4 zhou1] Xinjiang,,,,,,,,,,,,,,,,,
察布查爾縣,察布查尔县,Cha2 bu4 cha2 er3 xian4],Qapqal Xibe autonomous county in Ili Kazakh autonomous prefecture 伊犁哈薩克自治州|伊犁哈萨克自治州[Yi1 li2 Ha1 sa4 ke4 zi4 zhi4 zhou1] Xinjiang,,,,,,,,,,,,,,,,,
察布查爾錫伯自治縣,察布查尔锡伯自治县,Cha2 bu4 cha2 er3 Xi1 bo2 zi4 zhi4 xian4],Qapqal Xibe autonomous county in Ili Kazakh autonomous prefecture 伊犁哈薩克自治州|伊犁哈萨克自治州[Yi1 li2 Ha1 sa4 ke4 zi4 zhi4 zhou1] Xinjiang,,,,,,,,,,,,,,,,,
察微知著,察微知著,cha2 wei1 zhi1 zhu4],to examine tiny clues to know general trends (idiom),to deduce the whole story from small traces,,,,,,,,,,,,,,,,
察爾汗鹽湖,察尔汗盐湖,Cha2 er3 han2 Yan2 hu2],Qarhan Salt Lake in west Qinghai,,,,,,,,,,,,,,,,,
察看,察看,cha2 kan4],to watch,to look carefully at,,,,,,,,,,,,,,,,
察納,察纳,cha2 na4],to investigate and accept,,,,,,,,,,,,,,,,,
察覺,察觉,cha2 jue2],to sense,to perceive,to become aware of,to detect,,,,,,,,,,,,,,
察言觀色,察言观色,cha2 yan2 guan1 se4],to weigh up sb's words and observe their facial expression (idiom),to discern what sb thinks from his body language,,,,,,,,,,,,,,,,
察訪,察访,cha2 fang3],to make an investigative visit,to go and find out from the source,,,,,,,,,,,,,,,,
察隅,察隅,Cha2 yu2],Zayü county Tibetan: Rdza yul rdzong in Nyingchi prefecture 林芝地區|林芝地区[Lin2 zhi1 di4 qu1] Tibet,,,,,,,,,,,,,,,,,
察隅縣,察隅县,Cha2 yu2 xian4],Zayü county Tibetan: Rdza yul rdzong in Nyingchi prefecture 林芝地區|林芝地区[Lin2 zhi1 di4 qu1] Tibet,,,,,,,,,,,,,,,,,
察雅,察雅,Cha2 ya3],Zhag'yab county Tibetan: Brag g-yab rdzong in Chamdo prefecture 昌都地區|昌都地区[Chang1 du1 di4 qu1] Tibet,,,,,,,,,,,,,,,,,
察雅縣,察雅县,Cha2 ya3 xian4],Zhag'yab county Tibetan: Brag g-yab rdzong in Chamdo prefecture 昌都地區|昌都地区[Chang1 du1 di4 qu1] Tibet,,,,,,,,,,,,,,,,,
察驗,察验,cha2 yan4],to examine,,,,,,,,,,,,,,,,,
寠,寠,ju4],poor,rustic,,,,,,,,,,,,,,,,
寡,寡,gua3],few,scant,widowed,,,,,,,,,,,,,,,
寡不敵眾,寡不敌众,gua3 bu4 di2 zhong4],the few are no match for the many,heavily outnumbered,facing impossible odds (idiom),,,,,,,,,,,,,,,
寡二少雙,寡二少双,gua3 er4 shao3 shuang1],peerless,second to none (idiom),,,,,,,,,,,,,,,,
寡人,寡人,gua3 ren2],I (first person pronoun used by royalty or nobility),,,,,,,,,,,,,,,,,
寡助,寡助,gua3 zhu4],finding little support,neglected,,,,,,,,,,,,,,,,
寡婦,寡妇,gua3 fu5],widow,,,,,,,,,,,,,,,,,
寡居,寡居,gua3 ju1],to live as a widow,,,,,,,,,,,,,,,,,
寡情,寡情,gua3 qing2],heartless,unfeeling,,,,,,,,,,,,,,,,
寡淡,寡淡,gua3 dan4],insipid,bland,indifferent,,,,,,,,,,,,,,,
寡糖,寡糖,gua3 tang2],oligosaccharide,,,,,,,,,,,,,,,,,
寡言,寡言,gua3 yan2],taciturn,reticent,,,,,,,,,,,,,,,,
寡陋,寡陋,gua3 lou4],having little knowledge,not well-read,,,,,,,,,,,,,,,,
寡頭,寡头,gua3 tou2],oligarch,,,,,,,,,,,,,,,,,
寡頭壟斷,寡头垄断,gua3 tou2 long3 duan4],oligopoly,,,,,,,,,,,,,,,,,
寡頭政治,寡头政治,gua3 tou2 zheng4 zhi4],oligarchy,,,,,,,,,,,,,,,,,
寢,寝,qin3],to lie down,,,,,,,,,,,,,,,,,
寢具,寝具,qin3 ju4],bedding,,,,,,,,,,,,,,,,,
寢室,寝室,qin3 shi4],bedroom,dormitory,CL:間|间[jian1],,,,,,,,,,,,,,,
寢苫枕塊,寝苫枕块,qin3 shan1 zhen3 kuai4],bed of straw and pillow of clay (idiom),the correct etiquette for a filial son during the mourning period,,,,,,,,,,,,,,,,
寢食難安,寝食难安,qin3 shi2 nan2 an1],lit. cannot rest or eat in peace (idiom),fig. extremely worried and troubled,,,,,,,,,,,,,,,,
寤,寤,wu4],to awake from sleep,,,,,,,,,,,,,,,,,
寤寐,寤寐,wu4 mei4],lit. awake or asleep,at any time,,,,,,,,,,,,,,,,
寥,寥,liao2],empty,lonesome,very few,,,,,,,,,,,,,,,
寥寥,寥寥,liao2 liao2],very few,,,,,,,,,,,,,,,,,
寥寥可數,寥寥可数,liao2 liao2 ke3 shu3],just a very few (idiom); tiny number,just a handful,not many at all,You count them on your fingers.,,,,,,,,,,,,,,
寥寥無幾,寥寥无几,liao2 liao2 wu2 ji3],just a very few (idiom); tiny number,not many at all,You count them on your fingers.,,,,,,,,,,,,,,,
寥若晨星,寥若晨星,liao2 ruo4 chen2 xing1],rare as morning stars (idiom),few and far between,sparse,,,,,,,,,,,,,,,
寥落,寥落,liao2 luo4],sparse,few and far between,,,,,,,,,,,,,,,,
實,实,shi2],real,TRUE,honest,really,solid,fruit,seed,definitely,,,,,,,,,,
實不相瞞,实不相瞒,shi2 bu4 xiang1 man2],truth to tell,to be quite honest...,,,,,,,,,,,,,,,,
實事,实事,shi2 shi4],fact,actual thing,practical matter,,,,,,,,,,,,,,,
實事求是,实事求是,shi2 shi4 qiu2 shi4],to seek truth from facts (idiom),to be practical and realistic,,,,,,,,,,,,,,,,
實付,实付,shi2 fu4],actually paid,net (payment),,,,,,,,,,,,,,,,
實例,实例,shi2 li4],an actual example,living example,an illustration,a demonstration,,,,,,,,,,,,,,
實值,实值,shi2 zhi2],real-valued (math.),taking real numbers as values (of a function),,,,,,,,,,,,,,,,
實分析,实分析,shi2 fen1 xi1],real analysis,calculus of real variables,,,,,,,,,,,,,,,,
實利,实利,shi2 li4],advantage,gain,net profit,,,,,,,,,,,,,,,
實利主義,实利主义,shi2 li4 zhu3 yi4],utilitarianism,,,,,,,,,,,,,,,,,
實則,实则,shi2 ze2],actually,in fact,,,,,,,,,,,,,,,,
實力,实力,shi2 li4],strength,,,,,,,,,,,,,,,,,
實力主義,实力主义,shi2 li4 zhu3 yi4],meritocracy,,,,,,,,,,,,,,,,,
實務,实务,shi2 wu4],practice (customary action as opposed to theory),practical,,,,,,,,,,,,,,,,
實受資本,实受资本,shi2 shou5 zi1 ben3],paid-up capital,,,,,,,,,,,,,,,,,
實名,实名,shi2 ming2],real-name (registration etc),non-anonymous,,,,,,,,,,,,,,,,
實名制,实名制,shi2 ming2 zhi4],system for identifying users (on a rail network the Internet etc),,,,,,,,,,,,,,,,,
實在,实在,shi2 zai4],really,actually,indeed,TRUE,real,honest,dependable,(philosophy) reality,,,,,,,,,,
實地,实地,shi2 di4],on-site,,,,,,,,,,,,,,,,,
實地訪視,实地访视,shi2 di4 fang3 shi4],onsite visit,,,,,,,,,,,,,,,,,
實報實銷,实报实销,shi2 bao4 shi2 xiao1],to be reimbursed for actual expenses,,,,,,,,,,,,,,,,,
實女,实女,shi2 nu:3],female suffering absence or atresia of vagina (as birth defect),,,,,,,,,,,,,,,,,
實屬,实属,shi2 shu3],(to) really (be),,,,,,,,,,,,,,,,,
實屬不易,实属不易,shi2 shu3 bu4 yi4],really not easy (idiom),,,,,,,,,,,,,,,,,
實幹,实干,shi2 gan4],to work industriously,to get things done,,,,,,,,,,,,,,,,
實幹家,实干家,shi2 gan4 jia1],sb who gets things done,doer,,,,,,,,,,,,,,,,
實彈,实弹,shi2 dan4],live ammunition,,,,,,,,,,,,,,,,,
實心,实心,shi2 xin1],sincere,solid,,,,,,,,,,,,,,,,
實心皮球,实心皮球,shi2 xin1 pi2 qiu2],medicine ball,,,,,,,,,,,,,,,,,
實情,实情,shi2 qing2],actual situation,truth,,,,,,,,,,,,,,,,
實惠,实惠,shi2 hui4],tangible benefit,material advantages,cheap,economical,advantageous (deal),substantial (discount),,,,,,,,,,,,
實意,实意,shi2 yi4],sincere,,,,,,,,,,,,,,,,,
實戰,实战,shi2 zhan4],real combat,actual combat,,,,,,,,,,,,,,,,
實拍,实拍,shi2 pai1],candid photograph,genuine photograph (not set up or doctored),,,,,,,,,,,,,,,,
實收,实收,shi2 shou1],net receipts,real income,,,,,,,,,,,,,,,,
實收資本,实收资本,shi2 shou1 zi1 ben3],paid-in capital,contributed capital (finance),,,,,,,,,,,,,,,,
實效,实效,shi2 xiao4],actual effect,practical result,efficacy,,,,,,,,,,,,,,,
實數,实数,shi2 shu4],real number (math),actual value,,,,,,,,,,,,,,,,
實數值,实数值,shi2 shu4 zhi2],real-valued (math.),taking real numbers as values (of a function),,,,,,,,,,,,,,,,
實數集,实数集,shi2 shu4 ji2],set of real numbers,,,,,,,,,,,,,,,,,
實施,实施,shi2 shi1],to implement,to carry out,,,,,,,,,,,,,,,,
實施例,实施例,shi2 shi1 li4],(patent) implementation,embodiment,,,,,,,,,,,,,,,,
實時,实时,shi2 shi2],(in) real time,instantaneous,,,,,,,,,,,,,,,,
實景,实景,shi2 jing3],real scene (not set up or posed),real location (not a film studio set or theater),live action (not animation),,,,,,,,,,,,,,,
實根,实根,shi2 gen1],real root (of a polynomial),,,,,,,,,,,,,,,,,
實業,实业,shi2 ye4],industry,commercial enterprise,,,,,,,,,,,,,,,,
實業家,实业家,shi2 ye4 jia1],industrialist,,,,,,,,,,,,,,,,,
實歲,实岁,shi2 sui4],method of calculating a person's age in years from birth,see also 虛歲|虚岁[xu1 sui4],see also 足歲|足岁[zu2 sui4],,,,,,,,,,,,,,,
實況,实况,shi2 kuang4],live (e.g. broadcast or recording),what is actually happening,scene,the real situation,,,,,,,,,,,,,,
實況轉播,实况转播,shi2 kuang4 zhuan3 bo1],live relay,broadcast of actual scene,to broadcast live,,,,,,,,,,,,,,,
實況錄音,实况录音,shi2 kuang4 lu4 yin1],live recording,,,,,,,,,,,,,,,,,
實測,实测,shi2 ce4],to take measurements,measured (speed etc),"observed (as opposed to ""estimated"")",observational (astronomy),,,,,,,,,,,,,,
實物,实物,shi2 wu4],material object,concrete object,original object,in kind,object for practical use,definite thing,reality,matter (physics),,,,,,,,,,
實物教學,实物教学,shi2 wu4 jiao4 xue2],object lesson,,,,,,,,,,,,,,,,,
實現,实现,shi2 xian4],to achieve,to implement,to realize,to bring about,,,,,,,,,,,,,,
實用,实用,shi2 yong4],practical,functional,pragmatic,applied (science),,,,,,,,,,,,,,
實用主義,实用主义,shi2 yong4 zhu3 yi4],pragmatism,,,,,,,,,,,,,,,,,
實用價值,实用价值,shi2 yong4 jia4 zhi2],practical value,,,,,,,,,,,,,,,,,
實相,实相,shi2 xiang4],actual situation,the ultimate essence of things (Buddhism),,,,,,,,,,,,,,,,
實穿,实穿,shi2 chuan1],(of an item of clothing) practical,,,,,,,,,,,,,,,,,
實線,实线,shi2 xian4],solid line,,,,,,,,,,,,,,,,,
實繳資本,实缴资本,shi2 jiao3 zi1 ben3],paid-in capital,contributed capital (finance),,,,,,,,,,,,,,,,
實習,实习,shi2 xi2],to practice,field work,to intern,internship,,,,,,,,,,,,,,
實習生,实习生,shi2 xi2 sheng5],intern (student),,,,,,,,,,,,,,,,,
實職,实职,shi2 zhi2],active participation,,,,,,,,,,,,,,,,,
實肘,实肘,shi2 zhou3],full arm (method of painting),,,,,,,,,,,,,,,,,
實至名歸,实至名归,shi2 zhi4 ming2 gui1],fame follows merit (idiom),,,,,,,,,,,,,,,,,
實行,实行,shi2 xing2],to implement,to carry out,to put into practice,,,,,,,,,,,,,,,
實詞,实词,shi2 ci2],content word,,,,,,,,,,,,,,,,,
實話,实话,shi2 hua4],truth,,,,,,,,,,,,,,,,,
實話實說,实话实说,shi2 hua4 shi2 shuo1],to tell the truth,to tell it as it is,,,,,,,,,,,,,,,,
實誠,实诚,shi2 cheng2],sincere,honest,,,,,,,,,,,,,,,,
實證,实证,shi2 zheng4],actual proof,concrete evidence,empirical,,,,,,,,,,,,,,,
實證主義,实证主义,shi2 zheng4 zhu3 yi4],positivism,empiricism,,,,,,,,,,,,,,,,
實變,实变,shi2 bian4],(math.) real variable,,,,,,,,,,,,,,,,,
實變函數,实变函数,shi2 bian4 han2 shu4],function of a real variable (math.),,,,,,,,,,,,,,,,,
實變函數論,实变函数论,shi2 bian4 han2 shu4 lun4],(math.) theory of functions of a real variable,,,,,,,,,,,,,,,,,
實質,实质,shi2 zhi4],substance,essence,,,,,,,,,,,,,,,,
實質上,实质上,shi2 zhi4 shang4],virtually,essentially,,,,,,,,,,,,,,,,
實質性,实质性,shi2 zhi4 xing4],substantive,substantial,material,considerable,,,,,,,,,,,,,,
實足,实足,shi2 zu2],full,complete,all of,,,,,,,,,,,,,,,
實踐,实践,shi2 jian4],practice,to put into practice,to live up to (a promise),to carry out (a project),,,,,,,,,,,,,,
實踐是檢驗真理的唯一標準,实践是检验真理的唯一标准,shi2 jian4 shi4 jian3 yan4 zhen1 li3 de5 wei2 yi1 biao1 zhun3],Actual practice is the sole criterion for judging truth (item from Deng Xiaoping theory from 1978),,,,,,,,,,,,,,,,,
實際,实际,shi2 ji4],reality,practice,practical,realistic,real,actual,,,,,,,,,,,,
實際上,实际上,shi2 ji4 shang4],in fact,in reality,as a matter of fact,in practice,,,,,,,,,,,,,,
實際性,实际性,shi2 ji4 xing4],practicality,,,,,,,,,,,,,,,,,
實際情況,实际情况,shi2 ji4 qing2 kuang4],actual circumstances,the real situation,reality,,,,,,,,,,,,,,,
實際應用,实际应用,shi2 ji4 ying4 yong4],practical application,,,,,,,,,,,,,,,,,
實驗,实验,shi2 yan4],experiment,test,CL:個|个[ge4]次[ci4],experimental,to experiment,,,,,,,,,,,,,
實驗室,实验室,shi2 yan4 shi4],laboratory,CL:間|间[jian1],,,,,,,,,,,,,,,,
實驗室感染,实验室感染,shi2 yan4 shi4 gan3 ran3],laboratory infection,,,,,,,,,,,,,,,,,
實驗心理學,实验心理学,shi2 yan4 xin1 li3 xue2],experimental psychology,,,,,,,,,,,,,,,,,
實驗所,实验所,shi2 yan4 suo3],laboratory,institute,,,,,,,,,,,,,,,,
實體,实体,shi2 ti3],entity,substance,thing that has a material existence (as opposed to a conceptual virtual or online existence),the real thing (as opposed to an image or model of it),,,,,,,,,,,,,,
實體層,实体层,shi2 ti3 ceng2],physical layer (OSI),,,,,,,,,,,,,,,,,
實體店,实体店,shi2 ti3 dian4],brick and mortar business,physical (rather than online) retail store,,,,,,,,,,,,,,,,
寧,宁,Ning2],abbr. for Ningxia Hui Autonomous Region 寧夏回族自治區|宁夏回族自治区[Ning2 xia4 Hui2 zu2 Zi4 zhi4 qu1],abbr. for Nanjing 南京[Nan2 jing1],surname Ning,,,,,,,,,,,,,,,
寧,宁,ning2],peaceful,to pacify,to visit (one's parents etc),,,,,,,,,,,,,,,
寧,宁,ning4],would rather,to prefer,how (emphatic),Taiwan pr. [ning2],,,,,,,,,,,,,,
寧做雞頭，不做鳳尾,宁做鸡头，不做凤尾,ning4 zuo4 ji1 tou2 bu4 zuo4 feng4 wei3],lit. would rather be a chicken's head than a phoenix's tail (idiom),fig. to prefer to be a big fish in a small pond rather than a small fish in a big pond,,,,,,,,,,,,,,,,
寧化,宁化,Ning2 hua4],Ninghua county in Sanming 三明[San1 ming2] Fujian,,,,,,,,,,,,,,,,,
寧化縣,宁化县,Ning2 hua4 xian4],Ninghua county in Sanming 三明[San1 ming2] Fujian,,,,,,,,,,,,,,,,,
寧南,宁南,Ning2 nan2],Ningnan county in Liangshan Yi autonomous prefecture 涼山彞族自治州|凉山彝族自治州[Liang2 shan1 Yi2 zu2 zi4 zhi4 zhou1] south Sichuan,,,,,,,,,,,,,,,,,
寧南縣,宁南县,Ning2 nan2 xian4],Ningnan county in Liangshan Yi autonomous prefecture 涼山彞族自治州|凉山彝族自治州[Liang2 shan1 Yi2 zu2 zi4 zhi4 zhou1] south Sichuan,,,,,,,,,,,,,,,,,
寧可,宁可,ning4 ke3],preferably,one would prefer to...(or not to...),would rather,(would) be better to,(to pick) the lesser of two evils,,,,,,,,,,,,,
寧國,宁国,Ning2 guo2],Ningguo county level city in Xuancheng 宣城[Xuan1 cheng2] Anhui,,,,,,,,,,,,,,,,,
寧國市,宁国市,Ning2 guo2 shi4],Ningguo county level city in Xuancheng 宣城[Xuan1 cheng2] Anhui,,,,,,,,,,,,,,,,,
寧城,宁城,Ning2 cheng2],Ningcheng county of Chifeng 赤峰 Inner Mongolia,,,,,,,,,,,,,,,,,
寧城縣,宁城县,Ning2 cheng2 xian4],Ningcheng county of Chifeng 赤峰 Inner Mongolia,,,,,,,,,,,,,,,,,
寧夏,宁夏,Ning2 xia4],Ningxia Hui Autonomous Region abbr. 寧|宁[Ning2] capital Yinchuan 銀川|银川[Yin2 chuan1],,,,,,,,,,,,,,,,,
寧夏回族自治區,宁夏回族自治区,Ning2 xia4 Hui2 zu2 Zi4 zhi4 qu1],Ningxia Hui Autonomous Region abbr. 寧|宁[Ning2] capital Yinchuan 銀川|银川[Ying2 chuan1],,,,,,,,,,,,,,,,,
寧夏省,宁夏省,Ning2 xia4 Sheng3],former Ningxia province now Ningxia Hui Autonomous Region 寧夏回族自治區|宁夏回族自治区[Ning2 xia4 Hui2 zu2 Zi4 zhi4 qu1],,,,,,,,,,,,,,,,,
寧安,宁安,Ning2 an1],Ning'an county level city in Mudanjiang 牡丹江 Heilongjiang,,,,,,,,,,,,,,,,,
寧安市,宁安市,Ning2 an1 shi4],Ning'an county level city in Mudanjiang 牡丹江 Heilongjiang,,,,,,,,,,,,,,,,,
寧宗,宁宗,Ning2 zong1],Emperor Ningzong of Southern Song (1168-1224),,,,,,,,,,,,,,,,,
寧岡,宁冈,Ning2 gang1],former Ninggang county in Jiangxi now within Jinggangshan county level city 井岡山市|井冈山市[Jing3 gang1 shan1 shi4] in Ji'an 吉安 Jiangxi,,,,,,,,,,,,,,,,,
寧岡縣,宁冈县,Ning2 gang1 xian4],former Ninggang county in Jiangxi now within Jinggangshan county level city 井岡山市|井冈山市[Jing3 gang1 shan1 shi4] in Ji'an 吉安 Jiangxi,,,,,,,,,,,,,,,,,
寧左勿右,宁左勿右,ning4 zuo3 wu4 you4],(of one's political views) to prefer left rather than right (idiom during the Cultural Revolution),,,,,,,,,,,,,,,,,
寧強,宁强,Ning2 qiang2],Ningqiang County in Hanzhong 漢中|汉中[Han4 zhong1] Shaanxi,,,,,,,,,,,,,,,,,
寧強縣,宁强县,Ning2 qiang2 Xian4],Ningqiang County in Hanzhong 漢中|汉中[Han4 zhong1] Shaanxi,,,,,,,,,,,,,,,,,
寧德,宁德,Ning2 de2],Ningde prefecture level city in Fujian,,,,,,,,,,,,,,,,,
寧德地區,宁德地区,Ning2 de2 di4 qu1],Ningde prefecture in Fujian,,,,,,,,,,,,,,,,,
寧德市,宁德市,Ning2 de2 shi4],Ningde prefecture level city in Fujian,,,,,,,,,,,,,,,,,
寧拆十座廟，不毀一樁婚,宁拆十座庙，不毁一桩婚,ning2 chai1 shi2 zuo4 miao4 bu4 hui4 yi1 zhuang1 hun1],rather destroy ten temples than a single marriage (idiom),,,,,,,,,,,,,,,,,
寧明,宁明,Ning2 ming2],Ningming county in Chongzuo 崇左[Chong2 zuo3] Guangxi,,,,,,,,,,,,,,,,,
寧明縣,宁明县,Ning2 ming2 xian4],Ningming county in Chongzuo 崇左[Chong2 zuo3] Guangxi,,,,,,,,,,,,,,,,,
寧晉,宁晋,Ning2 jin4],Ningjin county in Xingtai 邢台[Xing2 tai2] Hebei,,,,,,,,,,,,,,,,,
寧晉縣,宁晋县,Ning2 jin4 xian4],Ningjin county in Xingtai 邢台[Xing2 tai2] Hebei,,,,,,,,,,,,,,,,,
寧武,宁武,Ning2 wu3],Ningwu county in Xinzhou 忻州[Xin1 zhou1] Shanxi,,,,,,,,,,,,,,,,,
寧武縣,宁武县,Ning2 wu3 xian4],Ningwu county in Xinzhou 忻州[Xin1 zhou1] Shanxi,,,,,,,,,,,,,,,,,
寧死不屈,宁死不屈,ning4 si3 bu4 qu1],rather die than submit (idiom),,,,,,,,,,,,,,,,,
寧江,宁江,Ning2 jiang1],Ningjiang district of Songyuan city 松原市 Jilin,,,,,,,,,,,,,,,,,
寧江區,宁江区,Ning2 jiang1 qu1],Ningjiang district of Songyuan city 松原市 Jilin,,,,,,,,,,,,,,,,,
寧河,宁河,Ning2 he2],Ninghe county in Tianjin 天津[Tian1 jin1],,,,,,,,,,,,,,,,,
寧河縣,宁河县,Ning2 he2 xian4],Ninghe county in Tianjin 天津[Tian1 jin1],,,,,,,,,,,,,,,,,
寧波,宁波,Ning2 bo1],Ningbo subprovincial city in Zhejiang,,,,,,,,,,,,,,,,,
寧波地區,宁波地区,Ning2 bo1 di4 qu1],Ningbo prefecture Zhejiang,,,,,,,,,,,,,,,,,
寧波市,宁波市,Ning2 bo1 shi4],Ningbo subprovincial city in Zhejiang,,,,,,,,,,,,,,,,,
寧津,宁津,Ning2 jin1],Ningjin county in Dezhou 德州[De2 zhou1] Shandong,,,,,,,,,,,,,,,,,
寧津縣,宁津县,Ning2 jin1 xian4],Ningjin county in Dezhou 德州[De2 zhou1] Shandong,,,,,,,,,,,,,,,,,
寧洱,宁洱,Ning2 er3],Ning'er County in Yunnan,abbr. for Ning'er Hani and Yi Autonomous County 寧洱哈尼族彞族自治縣|宁洱哈尼族彝族自治县[Ning2 er3 Ha1 ni2 zu2 Yi2 zu2 Zi4 zhi4 xian4],,,,,,,,,,,,,,,,
寧洱哈尼族彞族自治縣,宁洱哈尼族彝族自治县,Ning2 er3 Ha1 ni2 zu2 Yi2 zu2 Zi4 zhi4 xian4],Ning'er Hani and Yi Autonomous County in Yunnan capital Pu'er city 普洱市[Pu3 er3 shi4],formerly Pu'er Hani and Yi autonomous county,,,,,,,,,,,,,,,,
寧洱縣,宁洱县,Ning2 er3 Xian4],Ning'er County in Yunnan,abbr. for Ning'er Hani and Yi Autonomous County 寧洱哈尼族彞族自治縣|宁洱哈尼族彝族自治县[Ning2 er3 Ha1 ni2 zu2 Yi2 zu2 Zi4 zhi4 xian4],,,,,,,,,,,,,,,,
寧海,宁海,Ning2 hai3],Ninghai county in Ningbo 寧波|宁波[Ning2 bo1] Zhejiang,,,,,,,,,,,,,,,,,
寧海縣,宁海县,Ning2 hai3 xian4],Ninghai county in Ningbo 寧波|宁波[Ning2 bo1] Zhejiang,,,,,,,,,,,,,,,,,
寧為玉碎，不為瓦全,宁为玉碎，不为瓦全,ning4 wei2 yu4 sui4 bu4 wei2 wa3 quan2],Better broken jade than intact tile.,Death is preferable to dishonor. (idiom),,,,,,,,,,,,,,,,
寧為雞頭，不為鳳尾,宁为鸡头，不为凤尾,ning4 wei2 ji1 tou2 bu4 wei2 feng4 wei3],see 寧做雞頭，不做鳳尾|宁做鸡头，不做凤尾[ning4 zuo4 ji1 tou2 bu4 zuo4 feng4 wei3],,,,,,,,,,,,,,,,,
寧縣,宁县,Ning2 xian4],Ning county in Qingyang 慶陽|庆阳[Qing4 yang2] Gansu,,,,,,,,,,,,,,,,,
寧缺勿濫,宁缺勿滥,ning4 que1 wu4 lan4],same as 寧缺毋濫|宁缺毋滥[ning4 que1 wu2 lan4],,,,,,,,,,,,,,,,,
寧缺毋濫,宁缺毋滥,ning4 que1 wu2 lan4],better to have nothing (than substandard choice) (idiom); would prefer to go without than accept shoddy option,,,,,,,,,,,,,,,,,
寧肯,宁肯,ning4 ken3],would rather...,it would be better...,would prefer,,,,,,,,,,,,,,,
寧蒗,宁蒗,Ning2 lang4],abbr. for 寧蒗彞族自治縣|宁蒗彝族自治县 Ninglang Yizu autonomous county in Yunnan,,,,,,,,,,,,,,,,,
寧蒗彞族自治縣,宁蒗彝族自治县,Ning2 lang4 Yi2 zu2 Zi4 zhi4 xian4],Ninglang Yizu Autonomous County in Lijiang 麗江|丽江[Li4 jiang1] Yunnan,,,,,,,,,,,,,,,,,
寧蒗縣,宁蒗县,Ning2 lang4 xian4],Ninglang Yizu autonomous county in Lijiang 麗江|丽江[Li4 jiang1] Yunnan,,,,,,,,,,,,,,,,,
寧遠,宁远,Ning2 yuan3],Ningyuan county in Yongzhou 永州[Yong3 zhou1] Hunan,,,,,,,,,,,,,,,,,
寧遠縣,宁远县,Ning2 yuan3 xian4],Ningyuan county in Yongzhou 永州[Yong3 zhou1] Hunan,,,,,,,,,,,,,,,,,
寧邊,宁边,Ning2 bian1],Yongbyon (Ryeongbyeon) site of North Korean nuclear reactor,,,,,,,,,,,,,,,,,
寧都,宁都,Ning2 du1],Ningdu county in Ganzhou 贛州|赣州 Jiangxi,,,,,,,,,,,,,,,,,
寧都縣,宁都县,Ning2 du1 xian4],Ningdu county in Ganzhou 贛州|赣州 Jiangxi,,,,,,,,,,,,,,,,,
寧鄉,宁乡,Ning2 xiang1],Ningxiang county in Changsha 長沙|长沙[Chang2 sha1] Hunan,,,,,,,,,,,,,,,,,
寧鄉縣,宁乡县,Ning2 xiang1 xian4],Ningxiang county in Changsha 長沙|长沙[Chang2 sha1] Hunan,,,,,,,,,,,,,,,,,
